listening;Trash is waste material or unwanted or worthless things.;trash;soundness;regular;involve
listening;"Please take out the trash; it smells bad.";trash;soundness;regular;involve
writing;chiqindi;trash;;;
writing;..... is waste material or unwanted or worthless things.;trash;;;
writing;"Please take out the <strong>.....</strong>; it smells bad.";trash;;;
speaking;chiqindi;trash;;;
speaking;..... is waste material or unwanted or worthless things.;trash;;;
speaking;"Please take out the <strong>.....</strong>; it smells bad.";trash;;;
test;an'ana;tradition;doctrine;involve;environment
test;A ......... is something people have been doing for a long time.;tradition;doctrine;involve;environment
test;Marriage is a <strong>......... </strong>all over the world.;tradition;doctrine;involve;environment
listening;A tradition is something people have been doing for a long time.;tradition;doctrine;involve;environment
listening;Marriage is a tradition all over the world.;tradition;doctrine;involve;environment
writing;an'ana;tradition;;;
writing;A ......... is something people have been doing for a long time.;tradition;;;
writing;Marriage is a <strong>......... </strong>all over the world.;tradition;;;
speaking;an'ana;tradition;;;
speaking;A ......... is something people have been doing for a long time.;tradition;;;
speaking;Marriage is a <strong>......... </strong>all over the world.;tradition;;;
test;uch;tip;baksheesh;feature;environment
test;A ... is a pointed end of something.;tip;baksheesh;feature;environment
test;The <strong>... </strong>of his pen was very sharp.;tip;baksheesh;feature;environment
listening;A tip is a pointed end of something.;tip;baksheesh;feature;environment
listening;The tip of his pen was very sharp.;tip;baksheesh;feature;environment
writing;uch;tip;;;
writing;A ... is a pointed end of something.;tip;;;
writing;The <strong>... </strong>of his pen was very sharp.;tip;;;
speaking;uch;tip;;;
speaking;A ... is a pointed end of something.;tip;;;
speaking;The <strong>... </strong>of his pen was very sharp.;tip;;;
test;belgi, ishora;sign;uncommunicative;tip;environment
test;A .... is a notice giving information, directions, a warning, etc.;sign;uncommunicative;tip;environment
test;The <strong>.... </strong>indicated that today would be a bad day.;sign;uncommunicative;tip;environment
listening;A sign is a notice giving information, directions, a warning, etc.;sign;uncommunicative;tip;environment
listening;The sign indicated that today would be a bad day.;sign;uncommunicative;tip;environment
writing;belgi, ishora;sign;;;
writing;A .... is a notice giving information, directions, a warning, etc.;sign;;;
writing;The <strong>.... </strong>indicated that today would be a bad day.;sign;;;
speaking;belgi, ishora;sign;;;
speaking;A .... is a notice giving information, directions, a warning, etc.;sign;;;
speaking;The <strong>.... </strong>indicated that today would be a bad day.;sign;;;
test;muntazam;regular;occasional;produce;factory
test;If something is ......., it happens often and in equal amounts of time.;regular;occasional;produce;factory
test;Our <strong>....... </strong>lunch time is around noon.;regular;occasional;produce;factory
listening;If something is regular, it happens often and in equal amounts of time.;regular;occasional;produce;factory
listening;Our regular lunch time is around noon.;regular;occasional;produce;factory
writing;muntazam;regular;;;
writing;If something is ......., it happens often and in equal amounts of time.;regular;;;
writing;Our <strong>....... </strong>lunch time is around noon.;regular;;;
speaking;muntazam;regular;;;
speaking;If something is ......., it happens often and in equal amounts of time.;regular;;;
speaking;Our <strong>....... </strong>lunch time is around noon.;regular;;;
test;tanimoq, bilmoq;recognize;conceal;involve;range
test;To ......... something is to know it because you have seen it before.;recognize;conceal;involve;range
test;I <strong>.........d </strong>an old friend from many years ago.;recognize;conceal;involve;range
listening;To recognize something is to know it because you have seen it before.;recognize;conceal;involve;range
listening;I recognized an old friend from many years ago.;recognize;conceal;involve;range
writing;tanimoq, bilmoq;recognize;;;
writing;To ......... something is to know it because you have seen it before.;recognize;;;
writing;I <strong>.........d </strong>an old friend from many years ago.;recognize;;;
speaking;tanimoq, bilmoq;recognize;;;
speaking;To ......... something is to know it because you have seen it before.;recognize;;;
speaking;I <strong>.........d </strong>an old friend from many years ago.;recognize;;;
test;qator;range;domain;sign;instance
test;A ..... is a number or a set of similar things.;range;domain;sign;instance
test;I saw a <strong>..... </strong>of cars to choose from.;range;domain;sign;instance
listening;A range is a number or a set of similar things.;range;domain;sign;instance
listening;I saw a range of cars to choose from.;range;domain;sign;instance
writing;qator;range;;;
writing;A ..... is a number or a set of similar things.;range;;;
writing;I saw a <strong>..... </strong>of cars to choose from.;range;;;
speaking;qator;range;;;
speaking;A ..... is a number or a set of similar things.;range;;;
speaking;I saw a <strong>..... </strong>of cars to choose from.;range;;;
test;ishlab chiqarmoq;produce;withdraw;medicine;associate
test;To ....... something is to make or grow it.;produce;withdraw;medicine;associate
test;This tree <strong>.......s </strong>apples every year.;produce;withdraw;medicine;associate
listening;To produce something is to make or grow it.;produce;withdraw;medicine;associate
listening;This tree produces apples every year.;produce;withdraw;medicine;associate
writing;ishlab chiqarmoq;produce;;;
writing;To ....... something is to make or grow it.;produce;;;
writing;This tree <strong>.......s </strong>apples every year.;produce;;;
speaking;ishlab chiqarmoq;produce;;;
speaking;To ....... something is to make or grow it.;produce;;;
speaking;This tree <strong>.......s </strong>apples every year.;produce;;;
test;yashamoq;populate;annihilate;wide;tradition
test;If people ........ an area, they live there.;populate;annihilate;wide;tradition
test;Billions of people <strong>........ </strong>the Earth.;populate;annihilate;wide;tradition
listening;If people populate an area, they live there.;populate;annihilate;wide;tradition
listening;Billions of people populate the Earth.;populate;annihilate;wide;tradition
writing;yashamoq;populate;;;
writing;If people ........ an area, they live there.;populate;;;
writing;Billions of people <strong>........ </strong>the Earth.;populate;;;
speaking;yashamoq;populate;;;
speaking;If people ........ an area, they live there.;populate;;;
speaking;Billions of people <strong>........ </strong>the Earth.;populate;;;
test;zamon;period;frequency;instance;populate
test;A ...... is an amount of time when something happens.;period;frequency;instance;populate
test;In one <strong>...... </strong>in Europe, there were many knights.;period;frequency;instance;populate
listening;A period is an amount of time when something happens.;period;frequency;instance;populate
listening;In one period in Europe, there were many knights.;period;frequency;instance;populate
writing;zamon;period;;;
writing;A ...... is an amount of time when something happens.;period;;;
writing;In one <strong>...... </strong>in Europe, there were many knights.;period;;;
speaking;zamon;period;;;
speaking;A ...... is an amount of time when something happens.;period;;;
speaking;In one <strong>...... </strong>in Europe, there were many knights.;period;;;
test;tashkillashtirmoq;organize;transgress;environment;instance
test;To ........ is to plan or get ready for an event.;organize;transgress;environment;instance
test;Make a list to help you <strong>........ </strong>the things you need.;organize;transgress;environment;instance
listening;To organize is to plan or get ready for an event.;organize;transgress;environment;instance
listening;Make a list to help you organize the things you need.;organize;transgress;environment;instance
writing;tashkillashtirmoq;organize;;;
writing;To ........ is to plan or get ready for an event.;organize;;;
writing;Make a list to help you <strong>........ </strong>the things you need.;organize;;;
speaking;tashkillashtirmoq;organize;;;
speaking;To ........ is to plan or get ready for an event.;organize;;;
speaking;Make a list to help you <strong>........ </strong>the things you need.;organize;;;
test;aralashma;mix;salmagundi;regular;populate
test;A ... is different things put together.;mix;salmagundi;regular;populate
test;The green <strong>... </strong>we made in science class spilled onto the table.;mix;salmagundi;regular;populate
listening;A mix is different things put together.;mix;salmagundi;regular;populate
listening;The green mix we made in science class spilled onto the table.;mix;salmagundi;regular;populate
writing;aralashma;mix;;;
writing;A ... is different things put together.;mix;;;
writing;The green <strong>... </strong>we made in science class spilled onto the table.;mix;;;
speaking;aralashma;mix;;;
speaking;A ... is different things put together.;mix;;;
speaking;The green <strong>... </strong>we made in science class spilled onto the table.;mix;;;
test;dori-darmon;medicine;medicament;range;sign
test;........ is something you take to feel better or treat an illness.;medicine;medicament;range;sign
test;The doctor gave me <strong>........ </strong>for my cold.;medicine;medicament;range;sign
listening;Medicine is something you take to feel better or treat an illness.;medicine;medicament;range;sign
listening;The doctor gave me medicine for my cold.;medicine;medicament;range;sign
writing;dori-darmon;medicine;;;
writing;........ is something you take to feel better or treat an illness.;medicine;;;
writing;The doctor gave me <strong>........ </strong>for my cold.;medicine;;;
speaking;dori-darmon;medicine;;;
speaking;........ is something you take to feel better or treat an illness.;medicine;;;
speaking;The doctor gave me <strong>........ </strong>for my cold.;medicine;;;
test;jalb etmoq;involve;postulate;factory;regular
test;To ....... means to be actively taking part in something.;involve;postulate;factory;regular
test;The whole family was <strong>.......d </strong>in playing the game.;involve;postulate;factory;regular
listening;To involve means to be actively taking part in something.;involve;postulate;factory;regular
listening;The whole family was involved in playing the game.;involve;postulate;factory;regular
writing;jalb etmoq;involve;;;
writing;To ....... means to be actively taking part in something.;involve;;;
writing;The whole family was <strong>.......d </strong>in playing the game.;involve;;;
speaking;jalb etmoq;involve;;;
speaking;To ....... means to be actively taking part in something.;involve;;;
speaking;The whole family was <strong>.......d </strong>in playing the game.;involve;;;
test;namuna, misol;instance;supply;associate;medicine
test;An ........ is an example of something.;instance;supply;associate;medicine
test;I have never experienced an <strong>........ </strong>of hate. Have you?;instance;supply;associate;medicine
listening;An instance is an example of something.;instance;supply;associate;medicine
listening;I have never experienced an instance of hate. Have you?;instance;supply;associate;medicine
writing;namuna, misol;instance;;;
writing;An ........ is an example of something.;instance;;;
writing;I have never experienced an <strong>........ </strong>of hate. Have you?;instance;;;
speaking;namuna, misol;instance;;;
speaking;An ........ is an example of something.;instance;;;
speaking;I have never experienced an <strong>........ </strong>of hate. Have you?;instance;;;
test;xususiyat, jihat;feature;lineament;instance;environment
test;A ....... is an important part of something.;feature;lineament;instance;environment
test;The cell phone has many <strong>.......s</strong>.;feature;lineament;instance;environment
listening;A feature is an important part of something.;feature;lineament;instance;environment
listening;The cell phone has many features.;feature;lineament;instance;environment
writing;xususiyat, jihat;feature;;;
writing;A ....... is an important part of something.;feature;;;
writing;The cell phone has many <strong>.......s</strong>.;feature;;;
speaking;xususiyat, jihat;feature;;;
speaking;A ....... is an important part of something.;feature;;;
speaking;The cell phone has many <strong>.......s</strong>.;feature;;;
test;zavod;factory;manufactory;regular;associate
test;A ....... is a building where things are made or put together.;factory;manufactory;regular;associate
test;We have only one <strong>....... </strong>in our town.;factory;manufactory;regular;associate
listening;A factory is a building where things are made or put together.;factory;manufactory;regular;associate
listening;We have only one factory in our town.;factory;manufactory;regular;associate
writing;zavod;factory;;;
writing;A ....... is a building where things are made or put together.;factory;;;
writing;We have only one <strong>....... </strong>in our town.;factory;;;
speaking;zavod;factory;;;
speaking;A ....... is a building where things are made or put together.;factory;;;
speaking;We have only one <strong>....... </strong>in our town.;factory;;;
test;atrof-muhit;environment;prophecy;associate;tradition
test;The ........... is the place where people work or live.;environment;prophecy;associate;tradition
test;Keeping our <strong>........... </strong>clean is important to our health.;environment;prophecy;associate;tradition
listening;The environment is the place where people work or live.;environment;prophecy;associate;tradition
listening;Keeping our environment clean is important to our health.;environment;prophecy;associate;tradition
writing;atrof-muhit;environment;;;
writing;The ........... is the place where people work or live.;environment;;;
writing;Keeping our <strong>........... </strong>clean is important to our health.;environment;;;
speaking;atrof-muhit;environment;;;
speaking;The ........... is the place where people work or live.;environment;;;
speaking;Keeping our <strong>........... </strong>clean is important to our health.;environment;;;
test;bog'lamoq;associate;unscrew;sign;range
test;To ......... means to connect something with a person or thing.;associate;unscrew;sign;range
test;Most people <strong>......... </strong>birthday parties with having fun.;associate;unscrew;sign;range
listening;To associate means to connect something with a person or thing.;associate;unscrew;sign;range
listening;Most people associate birthday parties with having fun.;associate;unscrew;sign;range
writing;bog'lamoq;associate;;;
writing;To ......... means to connect something with a person or thing.;associate;;;
writing;Most people <strong>......... </strong>birthday parties with having fun.;associate;;;
speaking;bog'lamoq;associate;;;
speaking;To ......... means to connect something with a person or thing.;associate;;;
speaking;Most people <strong>......... </strong>birthday parties with having fun.;associate;;;
test;birlashmoq;unite;amalgamate;event;pressure
test;To ..... is to get together to do something.;unite;amalgamate;event;pressure
test;If we <strong>.....</strong>, we can finish our project faster.;unite;amalgamate;event;pressure
listening;To unite is to get together to do something.;unite;amalgamate;event;pressure
listening;If we unite, we can finish our project faster.;unite;amalgamate;event;pressure
writing;birlashmoq;unite;;;
writing;To ..... is to get together to do something.;unite;;;
writing;If we <strong>.....</strong>, we can finish our project faster.;unite;;;
speaking;birlashmoq;unite;;;
speaking;To ..... is to get together to do something.;unite;;;
speaking;If we <strong>.....</strong>, we can finish our project faster.;unite;;;
test;termin;term;condition;pressure;block
test;A .... is a word for something.;term;condition;pressure;block
test;I often use the <strong>.... </strong>“oops” when I make a mistake.;term;condition;pressure;block
listening;A term is a word for something.;term;condition;pressure;block
listening;I often use the term “oops” when I make a mistake.;term;condition;pressure;block
writing;termin;term;;;
writing;A .... is a word for something.;term;;;
writing;I often use the <strong>.... </strong>“oops” when I make a mistake.;term;;;
speaking;termin;term;;;
speaking;A .... is a word for something.;term;;;
speaking;I often use the <strong>.... </strong>“oops” when I make a mistake.;term;;;
test;topshiriq, vaziyat;task;relaxation;probable;unite
test;A .... is work that someone has to do.;task;relaxation;probable;unite
test;Who has the <strong>.... </strong>of building the brick wall?;task;relaxation;probable;unite
listening;A task is work that someone has to do.;task;relaxation;probable;unite
listening;Who has the task of building the brick wall?;task;relaxation;probable;unite
writing;topshiriq, vaziyat;task;;;
writing;A .... is work that someone has to do.;task;;;
writing;Who has the <strong>.... </strong>of building the brick wall?;task;;;
speaking;topshiriq, vaziyat;task;;;
speaking;A .... is work that someone has to do.;task;;;
speaking;Who has the <strong>.... </strong>of building the brick wall?;task;;;
test;qo'llab-quvvatlamoq;support;oppose;public;friendship
test;To ....... something is to like it and help it be successful.;support;oppose;public;friendship
test;Everyone at work <strong>.......s </strong>the new plan.;support;oppose;public;friendship
listening;To support something is to like it and help it be successful.;support;oppose;public;friendship
listening;Everyone at work supports the new plan.;support;oppose;public;friendship
writing;qo'llab-quvvatlamoq;support;;;
writing;To ....... something is to like it and help it be successful.;support;;;
writing;Everyone at work <strong>.......s </strong>the new plan.;support;;;
speaking;qo'llab-quvvatlamoq;support;;;
speaking;To ....... something is to like it and help it be successful.;support;;;
speaking;Everyone at work <strong>.......s </strong>the new plan.;support;;;
test;urmoq;strike;get the worst of;cheer;term
test;To ...... someone or something is to hit them.;strike;get the worst of;cheer;term
test;She <strong>struck </strong>the other girl in the face.;strike;get the worst of;cheer;term
listening;To strike someone or something is to hit them.;strike;get the worst of;cheer;term
listening;She struck the other girl in the face.;strike;get the worst of;cheer;term
writing;urmoq;strike;;;
writing;To ...... someone or something is to hit them.;strike;;;
writing;She <strong>struck </strong>the other girl in the face.;strike;;;
speaking;urmoq;strike;;;
speaking;To ...... someone or something is to hit them.;strike;;;
speaking;She <strong>struck </strong>the other girl in the face.;strike;;;
test;ijtimoiy;public;offstage;task;support
test;If something is ......, it is meant for everyone to use.;public;offstage;task;support
test;I went to the <strong>...... </strong>park to play with my friends.;public;offstage;task;support
listening;If something is public, it is meant for everyone to use.;public;offstage;task;support
listening;I went to the public park to play with my friends.;public;offstage;task;support
writing;ijtimoiy;public;;;
writing;If something is ......, it is meant for everyone to use.;public;;;
writing;I went to the <strong>...... </strong>park to play with my friends.;public;;;
speaking;ijtimoiy;public;;;
speaking;If something is ......, it is meant for everyone to use.;public;;;
speaking;I went to the <strong>...... </strong>park to play with my friends.;public;;;
test;ehtimol;probable;improbable;lack;guide
test;If something is ........, it is likely to happen.;probable;improbable;lack;guide
test;It is <strong>........ </strong>that you will get a good grade if you study for the test.;probable;improbable;lack;guide
listening;If something is probable, it is likely to happen.;probable;improbable;lack;guide
listening;It is probable that you will get a good grade if you study for the test.;probable;improbable;lack;guide
writing;ehtimol;probable;;;
writing;If something is ........, it is likely to happen.;probable;;;
writing;It is <strong>........ </strong>that you will get a good grade if you study for the test.;probable;;;
speaking;ehtimol;probable;;;
speaking;If something is ........, it is likely to happen.;probable;;;
speaking;It is <strong>........ </strong>that you will get a good grade if you study for the test.;probable;;;
test;bosim;pressure;imperativeness;perform;critic
test;........ is what you apply to make someone do something.;pressure;imperativeness;perform;critic
test;They put <strong>........ </strong>on him to change his mind.;pressure;imperativeness;perform;critic
listening;Pressure is what you apply to make someone do something.;pressure;imperativeness;perform;critic
listening;They put pressure on him to change his mind.;pressure;imperativeness;perform;critic
writing;bosim;pressure;;;
writing;........ is what you apply to make someone do something.;pressure;;;
writing;They put <strong>........ </strong>on him to change his mind.;pressure;;;
speaking;bosim;pressure;;;
speaking;........ is what you apply to make someone do something.;pressure;;;
speaking;They put <strong>........ </strong>on him to change his mind.;pressure;;;
test;ijro etmoq;perform;baffle;exercise;complex
test;To ....... is to do something in front of people who watch.;perform;baffle;exercise;complex
test;He will <strong>....... </strong>a song for the class.;perform;baffle;exercise;complex
listening;To perform is to do something in front of people who watch.;perform;baffle;exercise;complex
listening;He will perform a song for the class.;perform;baffle;exercise;complex
writing;ijro etmoq;perform;;;
writing;To ....... is to do something in front of people who watch.;perform;;;
writing;He will <strong>....... </strong>a song for the class.;perform;;;
speaking;ijro etmoq;perform;;;
speaking;To ....... is to do something in front of people who watch.;perform;;;
speaking;He will <strong>....... </strong>a song for the class.;perform;;;
test;yo'lak;passage;chapter;cheer;fit
test;A ....... is a long area with walls that goes from one place to another.;passage;chapter;cheer;fit
test;The long <strong>....... </strong>led us to the other side of the field.;passage;chapter;cheer;fit
listening;A passage is a long area with walls that goes from one place to another.;passage;chapter;cheer;fit
listening;The long passage led us to the other side of the field.;passage;chapter;cheer;fit
writing;yo'lak;passage;;;
writing;A ....... is a long area with walls that goes from one place to another.;passage;;;
writing;The long <strong>....... </strong>led us to the other side of the field.;passage;;;
speaking;yo'lak;passage;;;
speaking;A ....... is a long area with walls that goes from one place to another.;passage;;;
speaking;The long <strong>....... </strong>led us to the other side of the field.;passage;;;
test;yetishmovchilik;lack;surplus;cheer;term
test;If there is a .... of something, there is not enough of it.;lack;surplus;cheer;term
test;His only problem is a <strong>.... </strong>of money.;lack;surplus;cheer;term
listening;If there is a lack of something, there is not enough of it.;lack;surplus;cheer;term
listening;His only problem is a lack of money.;lack;surplus;cheer;term
writing;yetishmovchilik;lack;;;
writing;If there is a .... of something, there is not enough of it.;lack;;;
writing;His only problem is a <strong>.... </strong>of money.;lack;;;
speaking;yetishmovchilik;lack;;;
speaking;If there is a .... of something, there is not enough of it.;lack;;;
speaking;His only problem is a <strong>.... </strong>of money.;lack;;;
test;yo'lboshchi;guide;mislead;critic;support
test;A ..... is someone who shows you where to go.;guide;mislead;critic;support
test;We followed a <strong>..... </strong>at the park.;guide;mislead;critic;support
listening;A guide is someone who shows you where to go.;guide;mislead;critic;support
listening;We followed a guide at the park.;guide;mislead;critic;support
writing;yo'lboshchi;guide;;;
writing;A ..... is someone who shows you where to go.;guide;;;
writing;We followed a <strong>..... </strong>at the park.;guide;;;
speaking;yo'lboshchi;guide;;;
speaking;A ..... is someone who shows you where to go.;guide;;;
speaking;We followed a <strong>..... </strong>at the park.;guide;;;
test;do'stlik;friendship;enmity;cheer;critic
test;.......... is the relationship between people who are friends.;friendship;enmity;cheer;critic
test;Michael and Lisa have a very strong <strong>.......... </strong>with each other.;friendship;enmity;cheer;critic
listening;Friendship is the relationship between people who are friends.;friendship;enmity;cheer;critic
listening;Michael and Lisa have a very strong friendship with each other.;friendship;enmity;cheer;critic
writing;do'stlik;friendship;;;
writing;.......... is the relationship between people who are friends.;friendship;;;
writing;Michael and Lisa have a very strong <strong>.......... </strong>with each other.;friendship;;;
speaking;do'stlik;friendship;;;
speaking;.......... is the relationship between people who are friends.;friendship;;;
speaking;Michael and Lisa have a very strong <strong>.......... </strong>with each other.;friendship;;;
test;mos kelmoq;fit;flaccid;perform;public
test;If something ...s, it is small enough or the right size to go there.;fit;flaccid;perform;public
test;The colorful eggs <strong>... </strong>into the box.;fit;flaccid;perform;public
listening;If something fits, it is small enough or the right size to go there.;fit;flaccid;perform;public
listening;The colorful eggs fit into the box.;fit;flaccid;perform;public
writing;mos kelmoq;fit;;;
writing;If something ...s, it is small enough or the right size to go there.;fit;;;
writing;The colorful eggs <strong>... </strong>into the box.;fit;;;
speaking;mos kelmoq;fit;;;
speaking;If something ...s, it is small enough or the right size to go there.;fit;;;
speaking;The colorful eggs <strong>... </strong>into the box.;fit;;;
test;mashq qilmoq;exercise;idleness;task;block
test;To ........ is to run or play sports so that you can be healthy.;exercise;idleness;task;block
test;You should <strong>........ </strong>every day.;exercise;idleness;task;block
listening;To exercise is to run or play sports so that you can be healthy.;exercise;idleness;task;block
listening;You should exercise every day.;exercise;idleness;task;block
writing;mashq qilmoq;exercise;;;
writing;To ........ is to run or play sports so that you can be healthy.;exercise;;;
writing;You should <strong>........ </strong>every day.;exercise;;;
speaking;mashq qilmoq;exercise;;;
speaking;To ........ is to run or play sports so that you can be healthy.;exercise;;;
speaking;You should <strong>........ </strong>every day.;exercise;;;
test;tadbir, voqea;event;antecedent;exercise;guide
test;An ..... is something that happens, especially something important.;event;antecedent;exercise;guide
test;Finishing high school was a major <strong>..... </strong>in his life.;event;antecedent;exercise;guide
listening;An event is something that happens, especially something important.;event;antecedent;exercise;guide
listening;Finishing high school was a major event in his life.;event;antecedent;exercise;guide
writing;tadbir, voqea;event;;;
writing;An ..... is something that happens, especially something important.;event;;;
writing;Finishing high school was a major <strong>..... </strong>in his life.;event;;;
speaking;tadbir, voqea;event;;;
speaking;An ..... is something that happens, especially something important.;event;;;
speaking;Finishing high school was a major <strong>..... </strong>in his life.;event;;;
test;tanqidchi;critic;author;strike;perform
test;A ...... is someone who give their opinions about movies, books, plays.;critic;author;strike;perform
test;The wine <strong>...... </strong>tasted the wine so he could give his opinion.;critic;author;strike;perform
listening;A critic is someone who give their opinions about movies, books, plays.;critic;author;strike;perform
listening;The wine critic tasted the wine so he could give his opinion.;critic;author;strike;perform
writing;tanqidchi;critic;;;
writing;A ...... is someone who give their opinions about movies, books, plays.;critic;;;
writing;The wine <strong>...... </strong>tasted the wine so he could give his opinion.;critic;;;
speaking;tanqidchi;critic;;;
speaking;A ...... is someone who give their opinions about movies, books, plays.;critic;;;
speaking;The wine <strong>...... </strong>tasted the wine so he could give his opinion.;critic;;;
test;murakkab;complex;bemusable;guide;cheer
test;If something is ......., it has many small parts. It is hard to understand.;complex;bemusable;guide;cheer
test;A jig-saw puzzle can be <strong>....... </strong>because it has so many pieces.;complex;bemusable;guide;cheer
listening;If something is complex, it has many small parts. It is hard to understand.;complex;bemusable;guide;cheer
listening;A jig-saw puzzle can be complex because it has so many pieces.;complex;bemusable;guide;cheer
writing;murakkab;complex;;;
writing;If something is ......., it has many small parts. It is hard to understand.;complex;;;
writing;A jig-saw puzzle can be <strong>....... </strong>because it has so many pieces.;complex;;;
speaking;murakkab;complex;;;
speaking;If something is ......., it has many small parts. It is hard to understand.;complex;;;
speaking;A jig-saw puzzle can be <strong>....... </strong>because it has so many pieces.;complex;;;
test;qichqirmoq;cheer;queue;pressure;task
test;To ..... is to give a loud shout of approval or encouragement.;cheer;queue;pressure;task
test;The crowd all <strong>.....ed </strong>when the home team won.;cheer;queue;pressure;task
listening;To cheer is to give a loud shout of approval or encouragement.;cheer;queue;pressure;task
listening;The crowd all cheered when the home team won.;cheer;queue;pressure;task
writing;qichqirmoq;cheer;;;
writing;To ..... is to give a loud shout of approval or encouragement.;cheer;;;
writing;The crowd all <strong>.....ed </strong>when the home team won.;cheer;;;
speaking;qichqirmoq;cheer;;;
speaking;To ..... is to give a loud shout of approval or encouragement.;cheer;;;
speaking;The crowd all <strong>.....ed </strong>when the home team won.;cheer;;;
test;bo'lak;block;unfreeze;complex;strike
test;A ..... is a solid piece of wood, stone or ice.;block;unfreeze;complex;strike
test;I saw a <strong>..... </strong>of ice on the floor.;block;unfreeze;complex;strike
listening;A block is a solid piece of wood, stone or ice.;block;unfreeze;complex;strike
listening;I saw a block of ice on the floor.;block;unfreeze;complex;strike
writing;bo'lak;block;;;
writing;A ..... is a solid piece of wood, stone or ice.;block;;;
writing;I saw a <strong>..... </strong>of ice on the floor.;block;;;
speaking;bo'lak;block;;;
speaking;A ..... is a solid piece of wood, stone or ice.;block;;;
speaking;I saw a <strong>..... </strong>of ice on the floor.;block;;;
test;o'rgimchak to'ri;web;Spider-Man;member;average
test;A network of fine threads constructed by a spider from fluid secreted by its spinnerets, used to catch its prey.;web;Spider-Man;member;average
test;Mom cleaned the spider <strong>...s </strong>out of the garage.;web;Spider-Man;member;average
listening;A network of fine threads constructed by a spider from fluid secreted by its spinnerets, used to catch its prey.;web;Spider-Man;member;average
listening;Mom cleaned the spider webs out of the garage.;web;Spider-Man;member;average
writing;o'rgimchak to'ri;web;;;
writing;A network of fine threads constructed by a spider from fluid secreted by its spinnerets, used to catch its prey.;web;;;
writing;Mom cleaned the spider <strong>...s </strong>out of the garage.;web;;;
speaking;o'rgimchak to'ri;web;;;
speaking;A network of fine threads constructed by a spider from fluid secreted by its spinnerets, used to catch its prey.;web;;;
speaking;Mom cleaned the spider <strong>...s </strong>out of the garage.;web;;;
test;suzmoq;swim;sink;pole;mental
test;To .... is to move through water.;swim;sink;pole;mental
test;I love to <strong>.... </strong>in the ocean.;swim;sink;pole;mental
listening;To swim is to move through water.;swim;sink;pole;mental
listening;I love to swim in the ocean.;swim;sink;pole;mental
writing;suzmoq;swim;;;
writing;To .... is to move through water.;swim;;;
writing;I love to <strong>.... </strong>in the ocean.;swim;;;
speaking;suzmoq;swim;;;
speaking;To .... is to move through water.;swim;;;
speaking;I love to <strong>.... </strong>in the ocean.;swim;;;
test;tovush chiqarmoq;sound;poem;swim;safety
test;To ..... means to make a noise.;sound;poem;swim;safety
test;The alarm clock <strong>.....ed </strong>and woke us all up.;sound;poem;swim;safety
listening;To sound means to make a noise.;sound;poem;swim;safety
listening;The alarm clock sounded and woke us all up.;sound;poem;swim;safety
writing;tovush chiqarmoq;sound;;;
writing;To ..... means to make a noise.;sound;;;
writing;The alarm clock <strong>.....ed </strong>and woke us all up.;sound;;;
speaking;tovush chiqarmoq;sound;;;
speaking;To ..... means to make a noise.;sound;;;
speaking;The alarm clock <strong>.....ed </strong>and woke us all up.;sound;;;
test;o'q uzmoq;shoot;throw;mental;safety
test;To ..... is to fire something like a bullet at someone or something.;shoot;throw;mental;safety
test;The hunter raised his gun to <strong>..... </strong>at the target.;shoot;throw;mental;safety
listening;To shoot is to fire something like a bullet at someone or something.;shoot;throw;mental;safety
listening;The hunter raised his gun to shoot at the target.;shoot;throw;mental;safety
writing;o'q uzmoq;shoot;;;
writing;To ..... is to fire something like a bullet at someone or something.;shoot;;;
writing;The hunter raised his gun to <strong>..... </strong>at the target.;shoot;;;
speaking;o'q uzmoq;shoot;;;
speaking;To ..... is to fire something like a bullet at someone or something.;shoot;;;
speaking;The hunter raised his gun to <strong>..... </strong>at the target.;shoot;;;
test;xavfsizlik;safety;protected;pole;behavior
test;...... means to be the condition of being safe and free from danger.;safety;protected;pole;behavior
test;For his own <strong>......</strong>, he was placed in a car seat.;safety;protected;pole;behavior
listening;Safety means to be the condition of being safe and free from danger.;safety;protected;pole;behavior
listening;For his own safety, he was placed in a car seat.;safety;protected;pole;behavior
writing;xavfsizlik;safety;;;
writing;...... means to be the condition of being safe and free from danger.;safety;;;
writing;For his own <strong>......</strong>, he was placed in a car seat.;safety;;;
speaking;xavfsizlik;safety;;;
speaking;...... means to be the condition of being safe and free from danger.;safety;;;
speaking;For his own <strong>......</strong>, he was placed in a car seat.;safety;;;
test;olib tashlamoq;remove;expense;swim;athlete
test;To ...... something is to take it away.;remove;expense;swim;athlete
test;I <strong>......d </strong>the nail from the board.;remove;expense;swim;athlete
listening;To remove something is to take it away.;remove;expense;swim;athlete
listening;I removed the nail from the board.;remove;expense;swim;athlete
writing;olib tashlamoq;remove;;;
writing;To ...... something is to take it away.;remove;;;
writing;I <strong>......d </strong>the nail from the board.;remove;;;
speaking;olib tashlamoq;remove;;;
speaking;To ...... something is to take it away.;remove;;;
speaking;I <strong>......d </strong>the nail from the board.;remove;;;
test;ustun;pole;discipline;lower;remove
test;A .... is a long thin stick made of wood or metal that supports things.;pole;discipline;lower;remove
test;The flag was hanging from the flag <strong>....</strong>.;pole;discipline;lower;remove
listening;A pole is a long thin stick made of wood or metal that supports things.;pole;discipline;lower;remove
listening;The flag was hanging from the flag pole.;pole;discipline;lower;remove
